time_id,timestamp,date,hour,weekday,is_weekend
28684,1543552379.0,2018-11-30,4,Friday,False
28685,1544796618.0,2018-12-14,14,Friday,False
28686,1544997613.0,2018-12-16,22,Sunday,True
28687,1544791811.0,2018-12-14,12,Friday,False
28688,1543668480.0,2018-12-01,12,Saturday,True
28689,1543596483.0,2018-11-30,16,Friday,False
28690,1543618978.0,2018-11-30,23,Friday,False
28691,1544952004.0,2018-12-16,9,Sunday,True
28692,1543546976.0,2018-11-30,3,Friday,False
28693,1543896777.0,2018-12-04,4,Tuesday,False
28694,1543260911.0,2018-11-26,19,Monday,False
28695,1544815806.0,2018-12-14,19,Friday,False
28696,1544675108.0,2018-12-13,4,Thursday,False
28697,1544757611.0,2018-12-14,3,Friday,False
28698,1544718009.0,2018-12-13,16,Thursday,False
28699,1543398034.0,2018-11-28,9,Wednesday,False
28700,1545120912.0,2018-12-18,8,Tuesday,False
28701,1543618683.0,2018-11-30,22,Friday,False
28702,1544685008.0,2018-12-13,7,Thursday,False
28703,1543818778.0,2018-12-03,6,Monday,False
28704,1543704477.0,2018-12-01,22,Saturday,True
28705,1545074404.0,2018-12-17,19,Monday,False
28706,1544818504.0,2018-12-14,20,Friday,False
28707,1543859584.0,2018-12-03,17,Monday,False
28708,1543407084.0,2018-11-28,12,Wednesday,False
28709,1545095104.0,2018-12-18,1,Tuesday,False
28710,1545138604.0,2018-12-18,13,Tuesday,False
28711,1544786711.0,2018-12-14,11,Friday,False
28712,1543505285.0,2018-11-29,15,Thursday,False
28713,1543494186.0,2018-11-29,12,Thursday,False
28714,1544687703.0,2018-12-13,7,Thursday,False
28715,1544782811.0,2018-12-14,10,Friday,False
28716,1543401687.0,2018-11-28,10,Wednesday,False
28717,1544852416.0,2018-12-15,5,Saturday,True
28718,1544713214.0,2018-12-13,15,Thursday,False
28719,1543879979.0,2018-12-03,23,Monday,False
28720,1543812782.0,2018-12-03,4,Monday,False
28721,1545038103.0,2018-12-17,9,Monday,False
28722,1543461573.0,2018-11-29,3,Thursday,False
28723,1545057003.0,2018-12-17,14,Monday,False
28724,1543891085.0,2018-12-04,2,Tuesday,False
28725,1545074104.0,2018-12-17,19,Monday,False
28726,1543691580.0,2018-12-01,19,Saturday,True
28727,1543585076.0,2018-11-30,13,Friday,False
28728,1544987108.0,2018-12-16,19,Sunday,True
28729,1543726079.0,2018-12-02,4,Sunday,True
28730,1545053413.0,2018-12-17,13,Monday,False
28731,1543594983.0,2018-11-30,16,Friday,False
28732,1543590478.0,2018-11-30,15,Friday,False
28733,1545107704.0,2018-12-18,4,Tuesday,False
28734,1543530782.0,2018-11-29,22,Thursday,False
28735,1544741406.0,2018-12-13,22,Thursday,False
28736,1544705407.0,2018-12-13,12,Thursday,False
28737,1543478583.0,2018-11-29,8,Thursday,False
28738,1543508277.0,2018-11-29,16,Thursday,False
28739,1543585976.0,2018-11-30,13,Friday,False
28740,1544993411.0,2018-12-16,20,Sunday,True
28741,1543797783.0,2018-12-03,0,Monday,False
28742,1543420029.0,2018-11-28,15,Wednesday,False
28743,1543525376.0,2018-11-29,21,Thursday,False
28744,1543756080.0,2018-12-02,13,Sunday,True
28745,1544780407.0,2018-12-14,9,Friday,False
28746,1543676285.0,2018-12-01,14,Saturday,True
28747,1543446129.0,2018-11-28,23,Wednesday,False
28748,1543331003.0,2018-11-27,15,Tuesday,False
28749,1544921114.0,2018-12-16,0,Sunday,True
28750,1545018905.0,2018-12-17,3,Monday,False
28751,1544884510.0,2018-12-15,14,Saturday,True
28752,1543774380.0,2018-12-02,18,Sunday,True
28753,1544860813.0,2018-12-15,8,Saturday,True
28754,1544940614.0,2018-12-16,6,Sunday,True
28755,1545159308.0,2018-12-18,18,Tuesday,False
28756,1543430829.0,2018-11-28,18,Wednesday,False
28757,1543616894.0,2018-11-30,22,Friday,False
28758,1544681106.0,2018-12-13,6,Thursday,False
28759,1545128105.0,2018-12-18,10,Tuesday,False
28760,1543879381.0,2018-12-03,23,Monday,False
28761,1545008409.0,2018-12-17,1,Monday,False
28762,1544857510.0,2018-12-15,7,Saturday,True
28763,1543710184.0,2018-12-02,0,Sunday,True
28764,1544690403.0,2018-12-13,8,Thursday,False
28765,1545065107.0,2018-12-17,16,Monday,False
28766,1544910908.0,2018-12-15,21,Saturday,True
28767,1543339283.0,2018-11-27,17,Tuesday,False
28768,1543556881.0,2018-11-30,5,Friday,False
28769,1543855378.0,2018-12-03,16,Monday,False
28770,1543821485.0,2018-12-03,7,Monday,False
28771,1543735681.0,2018-12-02,7,Sunday,True
28772,1543534385.0,2018-11-29,23,Thursday,False
28773,1543634283.0,2018-12-01,3,Saturday,True
28774,1544688606.0,2018-12-13,8,Thursday,False
28775,1543806183.0,2018-12-03,3,Monday,False
28776,1544766910.0,2018-12-14,5,Friday,False
28777,1543329383.0,2018-11-27,14,Tuesday,False
28778,1543656176.0,2018-12-01,9,Saturday,True
28779,1545069603.0,2018-12-17,18,Monday,False
28780,1543460059.0,2018-11-29,2,Thursday,False
28781,1543553277.0,2018-11-30,4,Friday,False
28782,1544814004.0,2018-12-14,19,Friday,False
28783,1544739308.0,2018-12-13,22,Thursday,False
28784,1545072014.0,2018-12-17,18,Monday,False
28785,1543566180.0,2018-11-30,8,Friday,False
28786,1543597083.0,2018-11-30,16,Friday,False
28787,1543492978.0,2018-11-29,12,Thursday,False
28788,1543772584.0,2018-12-02,17,Sunday,True
28789,1544765107.0,2018-12-14,5,Friday,False
28790,1543744383.0,2018-12-02,9,Sunday,True
28791,1543578781.0,2018-11-30,11,Friday,False
28792,1543454827.0,2018-11-29,1,Thursday,False
28793,1543834381.0,2018-12-03,10,Monday,False
28794,1543781878.0,2018-12-02,20,Sunday,True
28795,1543495080.0,2018-11-29,12,Thursday,False
28796,1545151510.0,2018-12-18,16,Tuesday,False
28797,1544875504.0,2018-12-15,12,Saturday,True
28798,1543717384.0,2018-12-02,2,Sunday,True
28799,1545071109.0,2018-12-17,18,Monday,False
28800,1543792986.0,2018-12-02,23,Sunday,True
28801,1545101105.0,2018-12-18,2,Tuesday,False
28802,1545034809.0,2018-12-17,8,Monday,False
28803,1543733580.0,2018-12-02,6,Sunday,True
28804,1545151208.0,2018-12-18,16,Tuesday,False
28805,1544956205.0,2018-12-16,10,Sunday,True
28806,1545014410.0,2018-12-17,2,Monday,False
28807,1543888080.0,2018-12-04,1,Tuesday,False
28808,1543823876.0,2018-12-03,7,Monday,False
28809,1544806205.0,2018-12-14,16,Friday,False
28810,1543678378.0,2018-12-01,15,Saturday,True
28811,1545116403.0,2018-12-18,7,Tuesday,False
28812,1545073806.0,2018-12-17,19,Monday,False
28813,1545072310.0,2018-12-17,18,Monday,False
28814,1543889880.0,2018-12-04,2,Tuesday,False
28815,1544690406.0,2018-12-13,8,Thursday,False
28816,1545019209.0,2018-12-17,4,Monday,False
28817,1545072308.0,2018-12-17,18,Monday,False
28818,1543557778.0,2018-11-30,6,Friday,False
28819,1543763577.0,2018-12-02,15,Sunday,True
28820,1543860181.0,2018-12-03,18,Monday,False
28821,1543249031.0,2018-11-26,16,Monday,False
28822,1543846378.0,2018-12-03,14,Monday,False
28823,1543627382.0,2018-12-01,1,Saturday,True
28824,1544956806.0,2018-12-16,10,Sunday,True
28825,1543587181.0,2018-11-30,14,Friday,False
28826,1544913007.0,2018-12-15,22,Saturday,True
28827,1544771704.0,2018-12-14,7,Friday,False
28828,1543652579.0,2018-12-01,8,Saturday,True
28829,1543791781.0,2018-12-02,23,Sunday,True
28830,1544928606.0,2018-12-16,2,Sunday,True
28831,1544933710.0,2018-12-16,4,Sunday,True
28832,1543838279.0,2018-12-03,11,Monday,False
28833,1544881512.0,2018-12-15,13,Saturday,True
28834,1544843112.0,2018-12-15,3,Saturday,True
28835,1543556885.0,2018-11-30,5,Friday,False
28836,1544928005.0,2018-12-16,2,Sunday,True
28837,1543850880.0,2018-12-03,15,Monday,False
28838,1544745605.0,2018-12-14,0,Friday,False
28839,1545094806.0,2018-12-18,1,Tuesday,False
28840,1543656482.0,2018-12-01,9,Saturday,True
28841,1543562881.0,2018-11-30,7,Friday,False
28842,1544886304.0,2018-12-15,15,Saturday,True
28843,1544918113.0,2018-12-15,23,Saturday,True
28844,1543570677.0,2018-11-30,9,Friday,False
28845,1543506178.0,2018-11-29,15,Thursday,False
28846,1544765109.0,2018-12-14,5,Friday,False
28847,1543476776.0,2018-11-29,7,Thursday,False
28848,1544832308.0,2018-12-15,0,Saturday,True
28849,1544981708.0,2018-12-16,17,Sunday,True
28850,1543871885.0,2018-12-03,21,Monday,False
28851,1543820577.0,2018-12-03,7,Monday,False
28852,1543668178.0,2018-12-01,12,Saturday,True
28853,1544997604.0,2018-12-16,22,Sunday,True
28854,1543244350.0,2018-11-26,14,Monday,False
28855,1543494483.0,2018-11-29,12,Thursday,False
28856,1545078607.0,2018-12-17,20,Monday,False
28857,1543664577.0,2018-12-01,11,Saturday,True
28858,1543753377.0,2018-12-02,12,Sunday,True
28859,1544824212.0,2018-12-14,21,Friday,False
28860,1543612380.0,2018-11-30,21,Friday,False
28861,1543272311.0,2018-11-26,22,Monday,False
28862,1545080109.0,2018-12-17,20,Monday,False
28863,1543454022.0,2018-11-29,1,Thursday,False
28864,1544798412.0,2018-12-14,14,Friday,False
28865,1543860184.0,2018-12-03,18,Monday,False
28866,1544685003.0,2018-12-13,7,Thursday,False
28867,1544858707.0,2018-12-15,7,Saturday,True
28868,1545125410.0,2018-12-18,9,Tuesday,False
28869,1543635183.0,2018-12-01,3,Saturday,True
28870,1543613283.0,2018-11-30,21,Friday,False
28871,1545133511.0,2018-12-18,11,Tuesday,False
28872,1543579076.0,2018-11-30,11,Friday,False
28873,1543243992.0,2018-11-26,14,Monday,False
28874,1544960711.0,2018-12-16,11,Sunday,True
28875,1543733277.0,2018-12-02,6,Sunday,True
28876,1543675084.0,2018-12-01,14,Saturday,True
28877,1543899781.0,2018-12-04,5,Tuesday,False
28878,1544822103.0,2018-12-14,21,Friday,False
28879,1543429929.0,2018-11-28,18,Wednesday,False
28880,1545073212.0,2018-12-17,19,Monday,False
28881,1543708684.0,2018-12-01,23,Saturday,True
28882,1543519979.0,2018-11-29,19,Thursday,False
28883,1543821476.0,2018-12-03,7,Monday,False
28884,1544674200.0,2018-12-13,4,Thursday,False
28885,1545158709.0,2018-12-18,18,Tuesday,False
28886,1544923214.0,2018-12-16,1,Sunday,True
28887,1543819385.0,2018-12-03,6,Monday,False
28888,1543567983.0,2018-11-30,8,Friday,False
28889,1544793607.0,2018-12-14,13,Friday,False
28890,1545018003.0,2018-12-17,3,Monday,False
28891,1543431082.0,2018-11-28,18,Wednesday,False
28892,1543780676.0,2018-12-02,19,Sunday,True
28893,1543584782.0,2018-11-30,13,Friday,False
28894,1544967914.0,2018-12-16,13,Sunday,True
28895,1544791805.0,2018-12-14,12,Friday,False
28896,1543340544.0,2018-11-27,17,Tuesday,False
28897,1544944505.0,2018-12-16,7,Sunday,True
28898,1543523285.0,2018-11-29,20,Thursday,False
28899,1543790881.0,2018-12-02,22,Sunday,True
28900,1544970611.0,2018-12-16,14,Sunday,True
28901,1544971808.0,2018-12-16,14,Sunday,True
28902,1543729080.0,2018-12-02,5,Sunday,True
28903,1543507977.0,2018-11-29,16,Thursday,False
28904,1544818811.0,2018-12-14,20,Friday,False
28905,1544851205.0,2018-12-15,5,Saturday,True
28906,1544821513.0,2018-12-14,21,Friday,False
28907,1543829879.0,2018-12-03,9,Monday,False
28908,1543898883.0,2018-12-04,4,Tuesday,False
28909,1543615988.0,2018-11-30,22,Friday,False
28910,1544984103.0,2018-12-16,18,Sunday,True
28911,1544838311.0,2018-12-15,1,Saturday,True
28912,1543888385.0,2018-12-04,1,Tuesday,False
28913,1543896178.0,2018-12-04,4,Tuesday,False
28914,1545023706.0,2018-12-17,5,Monday,False
28915,1545060615.0,2018-12-17,15,Monday,False
28916,1543408149.0,2018-11-28,12,Wednesday,False
28917,1544739606.0,2018-12-13,22,Thursday,False
28918,1543700282.0,2018-12-01,21,Saturday,True
28919,1544720112.0,2018-12-13,16,Thursday,False
28920,1544808909.0,2018-12-14,17,Friday,False
28921,1545135909.0,2018-12-18,12,Tuesday,False
28922,1544898904.0,2018-12-15,18,Saturday,True
28923,1544760010.0,2018-12-14,4,Friday,False
28924,1543264871.0,2018-11-26,20,Monday,False
28925,1543512176.0,2018-11-29,17,Thursday,False
28926,1543896776.0,2018-12-04,4,Tuesday,False
28927,1545000909.0,2018-12-16,22,Sunday,True
28928,1544727604.0,2018-12-13,19,Thursday,False
28929,1544902813.0,2018-12-15,19,Saturday,True
28930,1543688577.0,2018-12-01,18,Saturday,True
28931,1543480983.0,2018-11-29,8,Thursday,False
28932,1544951707.0,2018-12-16,9,Sunday,True
28933,1545091807.0,2018-12-18,0,Tuesday,False
28934,1544945411.0,2018-12-16,7,Sunday,True
28935,1544968204.0,2018-12-16,13,Sunday,True
28936,1543438389.0,2018-11-28,20,Wednesday,False
28937,1544835003.0,2018-12-15,0,Saturday,True
28938,1545053707.0,2018-12-17,13,Monday,False
28939,1543878178.0,2018-12-03,23,Monday,False
28940,1543637882.0,2018-12-01,4,Saturday,True
28941,1543714383.0,2018-12-02,1,Sunday,True
28942,1543243091.0,2018-11-26,14,Monday,False
28943,1543526584.0,2018-11-29,21,Thursday,False
28944,1543874876.0,2018-12-03,22,Monday,False
28945,1543822976.0,2018-12-03,7,Monday,False
28946,1544851805.0,2018-12-15,5,Saturday,True
28947,1543543381.0,2018-11-30,2,Friday,False
28948,1543737182.0,2018-12-02,7,Sunday,True
28949,1543488479.0,2018-11-29,10,Thursday,False
28950,1543497777.0,2018-11-29,13,Thursday,False
28951,1544935806.0,2018-12-16,4,Sunday,True
28952,1543494176.0,2018-11-29,12,Thursday,False
28953,1543852684.0,2018-12-03,15,Monday,False
28954,1545060011.0,2018-12-17,15,Monday,False
28955,1543809779.0,2018-12-03,4,Monday,False
28956,1543711377.0,2018-12-02,0,Sunday,True
28957,1545153606.0,2018-12-18,17,Tuesday,False
28958,1544932806.0,2018-12-16,4,Sunday,True
28959,1543647480.0,2018-12-01,6,Saturday,True
28960,1544796904.0,2018-12-14,14,Friday,False
28961,1544916009.0,2018-12-15,23,Saturday,True
28962,1544773808.0,2018-12-14,7,Friday,False
28963,1543605184.0,2018-11-30,19,Friday,False
28964,1543820284.0,2018-12-03,6,Monday,False
28965,1543803776.0,2018-12-03,2,Monday,False
28966,1543819982.0,2018-12-03,6,Monday,False
28967,1544781904.0,2018-12-14,10,Friday,False
28968,1543411883.0,2018-11-28,13,Wednesday,False
28969,1543478276.0,2018-11-29,7,Thursday,False
28970,1543438209.0,2018-11-28,20,Wednesday,False
28971,1545131407.0,2018-12-18,11,Tuesday,False
28972,1543610279.0,2018-11-30,20,Friday,False
28973,1543583881.0,2018-11-30,13,Friday,False
28974,1544962807.0,2018-12-16,12,Sunday,True
28975,1544863510.0,2018-12-15,8,Saturday,True
28976,1545022509.0,2018-12-17,4,Monday,False
28977,1543749477.0,2018-12-02,11,Sunday,True
28978,1543517887.0,2018-11-29,18,Thursday,False
28979,1544783706.0,2018-12-14,10,Friday,False
28980,1544964614.0,2018-12-16,12,Sunday,True
28981,1544966706.0,2018-12-16,13,Sunday,True
28982,1544766908.0,2018-12-14,5,Friday,False
28983,1544822713.0,2018-12-14,21,Friday,False
28984,1543593177.0,2018-11-30,15,Friday,False
28985,1543729085.0,2018-12-02,5,Sunday,True
28986,1544694609.0,2018-12-13,9,Thursday,False
28987,1543895879.0,2018-12-04,3,Tuesday,False
28988,1543554185.0,2018-11-30,5,Friday,False
28989,1543465162.0,2018-11-29,4,Thursday,False
28990,1545102306.0,2018-12-18,3,Tuesday,False
28991,1543845477.0,2018-12-03,13,Monday,False
28992,1543586879.0,2018-11-30,14,Friday,False
28993,1543620486.0,2018-11-30,23,Friday,False
28994,1543833178.0,2018-12-03,10,Monday,False
28995,1543696384.0,2018-12-01,20,Saturday,True
28996,1543827781.0,2018-12-03,9,Monday,False
28997,1543545777.0,2018-11-30,2,Friday,False
28998,1544755507.0,2018-12-14,2,Friday,False
28999,1543677181.0,2018-12-01,15,Saturday,True
29000,1545087007.0,2018-12-17,22,Monday,False
29001,1545106206.0,2018-12-18,4,Tuesday,False
29002,1543733577.0,2018-12-02,6,Sunday,True
29003,1543406485.0,2018-11-28,12,Wednesday,False
29004,1543671177.0,2018-12-01,13,Saturday,True
29005,1543637576.0,2018-12-01,4,Saturday,True
29006,1544748312.0,2018-12-14,0,Friday,False
29007,1545108007.0,2018-12-18,4,Tuesday,False
29008,1543803176.0,2018-12-03,2,Monday,False
29009,1543669076.0,2018-12-01,12,Saturday,True
29010,1545089103.0,2018-12-17,23,Monday,False
29011,1543836783.0,2018-12-03,11,Monday,False
29012,1543744376.0,2018-12-02,9,Sunday,True
29013,1544856312.0,2018-12-15,6,Saturday,True
29014,1545139513.0,2018-12-18,13,Tuesday,False
29015,1544906713.0,2018-12-15,20,Saturday,True
29016,1544813705.0,2018-12-14,18,Friday,False
29017,1543896780.0,2018-12-04,4,Tuesday,False
29018,1543792077.0,2018-12-02,23,Sunday,True
29019,1543666676.0,2018-12-01,12,Saturday,True
29020,1543564976.0,2018-11-30,8,Friday,False
29021,1544689809.0,2018-12-13,8,Thursday,False
29022,1544828707.0,2018-12-14,23,Friday,False
29023,1544849703.0,2018-12-15,4,Saturday,True
29024,1543345043.0,2018-11-27,18,Tuesday,False
29025,1543549378.0,2018-11-30,3,Friday,False
29026,1545057609.0,2018-12-17,14,Monday,False
29027,1543291043.0,2018-11-27,3,Tuesday,False
29028,1544697607.0,2018-12-13,10,Thursday,False
29029,1543657380.0,2018-12-01,9,Saturday,True
29030,1544963406.0,2018-12-16,12,Sunday,True
29031,1543555376.0,2018-11-30,5,Friday,False
29032,1545080107.0,2018-12-17,20,Monday,False
29033,1543494481.0,2018-11-29,12,Thursday,False
29034,1543212858.0,2018-11-26,6,Monday,False
29035,1543640580.0,2018-12-01,5,Saturday,True
29036,1543407686.0,2018-11-28,12,Wednesday,False
29037,1544917811.0,2018-12-15,23,Saturday,True
29038,1545056105.0,2018-12-17,14,Monday,False
29039,1544883003.0,2018-12-15,14,Saturday,True
29040,1543539784.0,2018-11-30,1,Friday,False
29041,1543642376.0,2018-12-01,5,Saturday,True
29042,1543567677.0,2018-11-30,8,Friday,False
29043,1544804712.0,2018-12-14,16,Friday,False
29044,1543556576.0,2018-11-30,5,Friday,False
29045,1543416789.0,2018-11-28,14,Wednesday,False
29046,1544818216.0,2018-12-14,20,Friday,False
29047,1543646881.0,2018-12-01,6,Saturday,True
29048,1544744408.0,2018-12-13,23,Thursday,False
29049,1544679008.0,2018-12-13,5,Thursday,False
29050,1543875779.0,2018-12-03,22,Monday,False
29051,1543260731.0,2018-11-26,19,Monday,False
29052,1543494783.0,2018-11-29,12,Thursday,False
29053,1544970304.0,2018-12-16,14,Sunday,True
29054,1543626477.0,2018-12-01,1,Saturday,True
29055,1543554481.0,2018-11-30,5,Friday,False
29056,1543552382.0,2018-11-30,4,Friday,False
29057,1545149113.0,2018-12-18,16,Tuesday,False
29058,1543607890.0,2018-11-30,19,Friday,False
29059,1543821781.0,2018-12-03,7,Monday,False
29060,1544686511.0,2018-12-13,7,Thursday,False
29061,1544973309.0,2018-12-16,15,Sunday,True
29062,1543455819.0,2018-11-29,1,Thursday,False
29063,1544789110.0,2018-12-14,12,Friday,False
29064,1544878205.0,2018-12-15,12,Saturday,True
29065,1544810111.0,2018-12-14,17,Friday,False
29066,1543759383.0,2018-12-02,14,Sunday,True
29067,1543874578.0,2018-12-03,22,Monday,False
29068,1543846981.0,2018-12-03,14,Monday,False
29069,1544768714.0,2018-12-14,6,Friday,False
29070,1544834711.0,2018-12-15,0,Saturday,True
29071,1543610579.0,2018-11-30,20,Friday,False
29072,1545105310.0,2018-12-18,3,Tuesday,False
29073,1543549084.0,2018-11-30,3,Friday,False
29074,1544721911.0,2018-12-13,17,Thursday,False
29075,1544871606.0,2018-12-15,11,Saturday,True
29076,1543730577.0,2018-12-02,6,Sunday,True
29077,1543798682.0,2018-12-03,0,Monday,False
29078,1543846079.0,2018-12-03,14,Monday,False
29079,1544977503.0,2018-12-16,16,Sunday,True
29080,1544875207.0,2018-12-15,12,Saturday,True
29081,1545111905.0,2018-12-18,5,Tuesday,False
29082,1543809185.0,2018-12-03,3,Monday,False
29083,1545136204.0,2018-12-18,12,Tuesday,False
29084,1544407716.0,2018-12-10,2,Monday,False
29085,1543356741.0,2018-11-27,22,Tuesday,False
29086,1545009612.0,2018-12-17,1,Monday,False
29087,1545019513.0,2018-12-17,4,Monday,False
29088,1543767780.0,2018-12-02,16,Sunday,True
29089,1544870711.0,2018-12-15,10,Saturday,True
29090,1543818186.0,2018-12-03,6,Monday,False
29091,1544861704.0,2018-12-15,8,Saturday,True
29092,1544818206.0,2018-12-14,20,Friday,False
29093,1544771104.0,2018-12-14,7,Friday,False
29094,1544829603.0,2018-12-14,23,Friday,False
29095,1543508278.0,2018-11-29,16,Thursday,False
29096,1544871004.0,2018-12-15,10,Saturday,True
29097,1544853607.0,2018-12-15,6,Saturday,True
29098,1544936104.0,2018-12-16,4,Sunday,True
29099,1544962812.0,2018-12-16,12,Sunday,True
29100,1544925312.0,2018-12-16,1,Sunday,True
29101,1545126305.0,2018-12-18,9,Tuesday,False
29102,1544826608.0,2018-12-14,22,Friday,False
29103,1543750979.0,2018-12-02,11,Sunday,True
29104,1543759680.0,2018-12-02,14,Sunday,True
29105,1545114607.0,2018-12-18,6,Tuesday,False
29106,1543819377.0,2018-12-03,6,Monday,False
29107,1543583583.0,2018-11-30,13,Friday,False
29108,1543491484.0,2018-11-29,11,Thursday,False
29109,1544964604.0,2018-12-16,12,Sunday,True
29110,1543457362.0,2018-11-29,2,Thursday,False
29111,1545155107.0,2018-12-18,17,Tuesday,False
29112,1543455667.0,2018-11-29,1,Thursday,False
29113,1545040813.0,2018-12-17,10,Monday,False
29114,1543426883.0,2018-11-28,17,Wednesday,False
29115,1543454823.0,2018-11-29,1,Thursday,False
29116,1543595283.0,2018-11-30,16,Friday,False
29117,1545068105.0,2018-12-17,17,Monday,False
29118,1543668181.0,2018-12-01,12,Saturday,True
29119,1544982911.0,2018-12-16,17,Sunday,True
29120,1543840088.0,2018-12-03,12,Monday,False
29121,1544992512.0,2018-12-16,20,Sunday,True
29122,1543806477.0,2018-12-03,3,Monday,False
29123,1543856877.0,2018-12-03,17,Monday,False
29124,1544711107.0,2018-12-13,14,Thursday,False
29125,1543892878.0,2018-12-04,3,Tuesday,False
29126,1544861409.0,2018-12-15,8,Saturday,True
29127,1544881805.0,2018-12-15,13,Saturday,True
29128,1544402906.0,2018-12-10,0,Monday,False
29129,1543307604.0,2018-11-27,8,Tuesday,False
29130,1543446131.0,2018-11-28,23,Wednesday,False
29131,1544889906.0,2018-12-15,16,Saturday,True
29132,1544786105.0,2018-12-14,11,Friday,False
29133,1544971812.0,2018-12-16,14,Sunday,True
29134,1543487281.0,2018-11-29,10,Thursday,False
29135,1544863208.0,2018-12-15,8,Saturday,True
29136,1543214946.0,2018-11-26,6,Monday,False
29137,1544943906.0,2018-12-16,7,Sunday,True
29138,1543494177.0,2018-11-29,12,Thursday,False
29139,1545111310.0,2018-12-18,5,Tuesday,False
29140,1543819379.0,2018-12-03,6,Monday,False
29141,1543620780.0,2018-11-30,23,Friday,False
29142,1544923509.0,2018-12-16,1,Sunday,True
29143,1543819387.0,2018-12-03,6,Monday,False
29144,1543674482.0,2018-12-01,14,Saturday,True
29145,1543433710.0,2018-11-28,19,Wednesday,False
29146,1544959503.0,2018-12-16,11,Sunday,True
29147,1543321283.0,2018-11-27,12,Tuesday,False
29148,1543715276.0,2018-12-02,1,Sunday,True
29149,1544910006.0,2018-12-15,21,Saturday,True
29150,1543704480.0,2018-12-01,22,Saturday,True
29151,1543547882.0,2018-11-30,3,Friday,False
29152,1544789106.0,2018-12-14,12,Friday,False
29153,1543794782.0,2018-12-02,23,Sunday,True
29154,1543740479.0,2018-12-02,8,Sunday,True
29155,1544781312.0,2018-12-14,9,Friday,False
29156,1543864679.0,2018-12-03,19,Monday,False
29157,1544967003.0,2018-12-16,13,Sunday,True
29158,1544816711.0,2018-12-14,19,Friday,False
29159,1544807409.0,2018-12-14,17,Friday,False
29160,1543663079.0,2018-12-01,11,Saturday,True
29161,1544832013.0,2018-12-15,0,Saturday,True
29162,1545121511.0,2018-12-18,8,Tuesday,False
29163,1544888706.0,2018-12-15,15,Saturday,True
29164,1543480077.0,2018-11-29,8,Thursday,False
29165,1543610877.0,2018-11-30,20,Friday,False
29166,1545121209.0,2018-12-18,8,Tuesday,False
29167,1545115504.0,2018-12-18,6,Tuesday,False
29168,1543705984.0,2018-12-01,23,Saturday,True
29169,1543477983.0,2018-11-29,7,Thursday,False
29170,1545145214.0,2018-12-18,15,Tuesday,False
29171,1544900414.0,2018-12-15,19,Saturday,True
29172,1544753711.0,2018-12-14,2,Friday,False
29173,1545111907.0,2018-12-18,5,Tuesday,False
29174,1543627981.0,2018-12-01,1,Saturday,True
29175,1543493880.0,2018-11-29,12,Thursday,False
29176,1543610276.0,2018-11-30,20,Friday,False
29177,1543872789.0,2018-12-03,21,Monday,False
29178,1543782176.0,2018-12-02,20,Sunday,True
29179,1544881507.0,2018-12-15,13,Saturday,True
29180,1545080415.0,2018-12-17,21,Monday,False
29181,1545144312.0,2018-12-18,14,Tuesday,False
29182,1544876408.0,2018-12-15,12,Saturday,True
29183,1544924104.0,2018-12-16,1,Sunday,True
29184,1543592879.0,2018-11-30,15,Friday,False
29185,1544990711.0,2018-12-16,20,Sunday,True
29186,1545117312.0,2018-12-18,7,Tuesday,False
29187,1543472577.0,2018-11-29,6,Thursday,False
29188,1544895006.0,2018-12-15,17,Saturday,True
29189,1545143411.0,2018-12-18,14,Tuesday,False
29190,1543647176.0,2018-12-01,6,Saturday,True
29191,1544980212.0,2018-12-16,17,Sunday,True
29192,1544746212.0,2018-12-14,0,Friday,False
29193,1545090008.0,2018-12-17,23,Monday,False
29194,1544729712.0,2018-12-13,19,Thursday,False
29195,1544982606.0,2018-12-16,17,Sunday,True
29196,1543597978.0,2018-11-30,17,Friday,False
29197,1543294644.0,2018-11-27,4,Tuesday,False
29198,1545047703.0,2018-12-17,11,Monday,False
29199,1543482180.0,2018-11-29,9,Thursday,False
29200,1543697880.0,2018-12-01,20,Saturday,True
29201,1545075911.0,2018-12-17,19,Monday,False
29202,1544802904.0,2018-12-14,15,Friday,False
29203,1545009009.0,2018-12-17,1,Monday,False
29204,1544978408.0,2018-12-16,16,Sunday,True
29205,1543880576.0,2018-12-03,23,Monday,False
29206,1543281144.0,2018-11-27,1,Tuesday,False
29207,1544765409.0,2018-12-14,5,Friday,False
29208,1545084310.0,2018-12-17,22,Monday,False
29209,1544860206.0,2018-12-15,7,Saturday,True
29210,1544749503.0,2018-12-14,1,Friday,False
29211,1544954406.0,2018-12-16,10,Sunday,True
29212,1543893779.0,2018-12-04,3,Tuesday,False
29213,1544786403.0,2018-12-14,11,Friday,False
29214,1544876703.0,2018-12-15,12,Saturday,True
29215,1545137704.0,2018-12-18,12,Tuesday,False
29216,1543777683.0,2018-12-02,19,Sunday,True
29217,1543645679.0,2018-12-01,6,Saturday,True
29218,1544975409.0,2018-12-16,15,Sunday,True
29219,1543607292.0,2018-11-30,19,Friday,False
29220,1543513683.0,2018-11-29,17,Thursday,False
29221,1545014405.0,2018-12-17,2,Monday,False
29222,1545010812.0,2018-12-17,1,Monday,False
29223,1544820614.0,2018-12-14,20,Friday,False
29224,1544950809.0,2018-12-16,9,Sunday,True
29225,1543643882.0,2018-12-01,5,Saturday,True
